startWith,name,symptoms,url
r,Rối loạn xuất tinh,"Quan hệ tình dục chưa đến 2 phút đã xuất tinh mà không đạt được cảm giác khoái cảm tình dục.|$|Người đàn ông không có khả năng kiểm soát thời điểm xuất tinh.|$|Trong đời sống tình dục, người đàn ông thường xuyên mang tâm lý áp lực nặng nề.",https://www.vinmec.com/vi/benh/roi-loan-xuat-tinh-2957/
r,Rậm lông,Giọng nói trầm.|$|Hói đầu.|$|Mụn trứng cá.|$|Giảm kích thước vú.|$|Tăng khối lượng cơ bắp.|$|Tăng kích thước âm vật.,https://www.vinmec.com/vi/benh/ram-long-3187/
r,Rối loạn thần kinh thực vật,"Rối loạn cảm giác: Có thể gồm mất cảm giác, cảm giác bất thường, hay đau. Thuật ngữ “tê” thường được bệnh nhân dùng để mô tả sự mất cảm giác, chết cảm giác, nặng hay yếu ở phần cơ thể bị bệnh. Các triệu chứng dị cảm gồm ngứa râm ran, đau nhói, cảm giác “tê như kim chích” hay nóng bỏng. Dị cảm thường không đau nhưng có thể gây khó chịu cho bệnh nhân. Loạn cảm là cảm giác bất thường không dễ chịu, có thể xảy ra tự phát hay gây ra do một kích thích và thường không đau.|$|Các thiếu sót vận động: Suy giảm vận động xảy ra với tổn thương dây thần kinh ngoại biên bao gồm sự yếu của các cơ được dây thần kinh chi phối. Tổn thương dây thần kinh nặng kéo dài nhiều tháng sẽ làm teo cơ. Việc không sử dụng cơ và teo cơ tỉ lệ với sự yếu cơ rõ rệt, điển hình trong các tổn thương hệ thống thần kinh trung ương gây yếu cơ do tổn thương nơron vận động trên hay đường tháp. Hầu hết các bệnh dây thần kinh ngoại biên là các bệnh sợi trục “chết ngược dần lên” và các cơ ngọn chi bị ảnh hưởng trước tiên. Có thể khó khăn trong thực hiện các công việc vận động tinh tế. Sự yếu cơ vận động đầu chi có thể làm “rơi” bàn chân thứ phát do cơ gập lưng bàn chân bị yếu. Các bệnh nhân có thể tiến triển dáng đi gọi là dáng đi chân rủ, đặc trưng do gập đầu gối và hông thái quá khi đi để ngăn không cho các ngón chân va vào mặt đất do gập lưng bàn chân bị yếu.|$|Hầu hết các bệnh đa dây thần kinh ảnh hưởng đến các sợi cảm giác sớm hơn và ở một mức độ lớn hơn các sợi vận động. Yếu vận động tiến triển mà không có suy giảm cảm giác thì hiếm gặp trong bệnh đa dây thần kinh.|$|Phản xạ gân xương: Mất các phản xạ gân xương điển hình xảy ra trước khi bắt đầu yếu cơ vận động. Mất các phản xạ gân xương thường giúp phân biệt các bệnh thần kinh ngoại biên và các tổn thương đường tháp trung ương, các rối loạn phức hợp thần kinh cơ và các bệnh cơ.|$|Rối loạn chức năng thần kinh thực vật: Các triệu chứng của rối loạn thực vật gồm hạ huyết áp tư thế và ngất. Các bệnh nhân có rối loạn chức năng thần kinh thực vật có thể bị tụt huyết áp tư thế đứng, không có tăng hay tăng không thích đáng nhịp tim. Bệnh nhân mất dung nạp sức nóng do rối loạn tiết mồ hôi. Các đầu chi có thể lạnh. Hay gặp các rối loạn chức năng bàng quang, ruột; liệt cương dương ở nam giới...",https://www.vinmec.com/vi/benh/roi-loan-than-kinh-thuc-vat-4770/
r,Rối loạn nhịp tim,"Mệt mỏi, ngất: hội chứng suy nút xoang, block nhĩ thất..|$|Hồi hộp, trống ngực: cơn nhịp nhanh kịch phát, nhịp nhanh xoang, rung nhĩ cơn..|$|Cảm giác hụt nhịp: ngoại tâm thu thất|$|Đột tử: rung thất, nhịp nhanh thất vô mạch, xoắn đỉnh, hội chứng Brugada",https://www.vinmec.com/vi/benh/roi-loan-nhip-tim-3136/
r,Rò mao mạch,"Đột ngột sưng (phù nề) ở tay, chân và các bộ phận khác của cơ thể|$|Giảm huyết áp nhanh chóng|$|Sốc|$|Chóng mặt|$|Đau đầu, đau bụng|$|Cơ thể suy yếu|$|Mệt mỏi|$|Buồn nôn|$|Ngất|$|Dịch có thể tích tụ xung quanh tim, phổi và các mô mềm gây ra tình huống đe dọa đến tính mạng|$|Sưng phù các chi|$|Có thể tích tụ dịch quanh tim và phổi|$|Tăng nồng độ hemoglobin và hematocrit máu|$|Giảm nồng độ albumin máu|$|Giảm huyết áp hoặc sốc ít gặp|$|Đáp ứng tốt với glucocorticoid, thuốc lợi tiểu và aminophylin",https://www.vinmec.com/vi/benh/ro-mao-mach-4450/
r,Rong kinh,,https://www.vinmec.com/vi/benh/rong-kinh-3008/
r,Rôm sảy,"Dạng phát ban nhiệt nhẹ nhất (miliariastallina ) ảnh hưởng đến các ống dẫn mồ hôi ở lớp trên cùng của da. Hình thức này được đánh dấu bằng các mụn nước và vết sưng (sẩn) chứa đầy chất lỏng dễ vỡ.|$|Một loại xảy ra sâu hơn trong da (miliaria rubra) đôi khi được gọi là nhiệt gai. Các dấu hiệu và triệu chứng bao gồm vết sưng đỏ và ngứa hoặc châm chích ở khu vực bị ảnh hưởng.|$|Đôi khi, các túi chứa chất lỏng (túi) của miliaria rubra bị viêm và có mủ (mủ). Hình thức này được gọi là miliaria pustulosa.|$|Một dạng phát ban nhiệt ít phổ biến hơn (miliaria profunda) ảnh hưởng đến lớp hạ bì, một lớp sâu hơn của da. Mồ hôi bị giữ lại rỉ ra từ tuyến mồ hôi vào da, gây ra những vết thương cứng, có màu giống như da ngỗng.|$|Đau tăng, sưng, đỏ hoặc ấm xung quanh khu vực bị ảnh hưởng|$|Mủ chảy ra từ các tổn thương|$|Hạch bạch huyết sưng ở nách, cổ hoặc háng|$|Sốt hoặc ớn lạnh",https://www.vinmec.com/vi/benh/rom-say-4170/
s,Sốt rét,"Sốt rét thông thường hoặc sốt rét chưa có biến chứng|$|Sốt rét ác tính hoặc sốt rét có biến chứng|$|Cơn sốt sơ nhiễm: cơn sốt đầu tiên thường không điển hình, sốt cao liên tục trong vài ngày.|$|Cơn sốt điển hình: một cơn sốt rét điển hình lần lượt qua 3 giai đoạn sau:|$|Cơn sốt thể cụt: sốt không thành cơn, chỉ thấy rét run, kéo dài khoảng 1-2 giờ. Thể sốt này hay gặp ở những bệnh nhân đã nhiễm sốt rét nhiều năm.|$|Thể ký sinh trùng lạnh (người lành mang trùng): xét nghiệm máu có ký sinh trùng nhưng không bị sốt, vẫn sinh hoạt và lao động bình thường. Thể này thường gặp ở vùng sốt rét lưu hành nặng.|$|Chu kỳ của cơn sốt khác nhau tùy loại ký sinh trùng.|$|Dấu hiệu tiền ác tính nổi bật là có rối loạn ý thức (li bì hoặc vật vã, mê sảng, nói nhảm), sốt cao liên tục, mất ngủ nhiều, nhức đầu dữ dội, nôn hoặc tiêu chảy nhiều.|$|Hội chứng tâm thần: hôn mê đột ngột hoặc từ từ, hôn mê sâu dần. Co giật kiểu động kinh. Rối loạn cơ vòng, đồng tử dãn.|$|Các dấu hiệu khác: rối loạn hô hấp hoặc suy hô hấp do phù não. Huyết áp giảm do mất nước, hoặc tăng huyết áp do phù não. Nôn và tiêu chảy.|$|Có thể gặp suy thận, tiểu ít hoặc vô niệu, urê huyết cao, tiểu huyết sắc tố do tán huyết ồ ạt.|$|Tỷ lệ tử vong do sốt rét ác tính thể não từ 20 - 50%.|$|Là thể diễn biến nặng do tán huyết ồ ạt, trụy tim mạch, suy thận.|$|Sốt thành cơn dữ dội, nôn khan hoặc dịch màu vàng, đau lưng. Vàng da, niêm mạc do tán huyết. Tiểu ra huyết sắc tố, nước tiểu màu đỏ nâu sau đó chuyển sang màu cà phê hoặc màu nước vối đặc, lượng nước tiểu giảm dần thậm chí dẫn đến vô niệu. Thiếu máu và thiếu oxy cấp. Hồng cầu và huyết sắc tố giảm mạnh.",https://www.vinmec.com/vi/benh/sot-ret-4443/
s,Suy thận,"Buồn nôn, nôn|$|Chán ăn|$|Mệt mỏi, ớn lạnh|$|Rối loạn giấc ngủ|$|Thay đổi khi đi tiểu: tiểu nhiều vào ban đêm, nước tiểu có bọt, lượng nước tiểu nhiều hơn hoặc ít hơn bình thường, nước tiểu có màu nhạt hơn hay đậm hơn bình thường, nước tiểu có máu, cảm thấy căng tức hay đi tiểu khó khăn, ...|$|Giảm sút tinh thần, hoa mắt, chóng mặt|$|Co giật cơ bắp và chuột rút|$|Nấc|$|Phù chân, tay, mặt, cổ|$|Ngứa dai dẳng|$|Đau ngực (nếu có tràn dịch màng tim)|$|Khó thở (nếu có phù phổi)|$|Tăng huyết áp khó kiểm soát|$|Hơi thở có mùi hôi|$|Đau hông lưng",https://www.vinmec.com/vi/benh/suy-than-3075/
s,Suy giáp,,https://www.vinmec.com/vi/benh/suy-giap-3245/
s,Sỏi thận,,https://www.vinmec.com/vi/benh/soi-than-3096/
s,Sâu răng,"Đau răng, đau tự phát hoặc đau xảy ra mà không có nguyên nhân rõ ràng|$|Răng nhạy cảm|$|Đau nhẹ đến đau khi ăn hoặc uống thứ gì đó ngọt, nóng hoặc lạnh|$|Người bệnh có thể nhìn thấy lỗ hổng trên răng|$|Nhuộm màu nâu, đen hoặc trắng trên bất kỳ bề mặt nào của răng|$|Đau khi cắn|$|Đau răng|$|Áp xe răng|$|Sưng hoặc mủ quanh răng|$|Hư hỏng hoặc gãy răng|$|Gặp vấn đề nhai|$|Đau răng cản trở cuộc sống hàng ngày|$|Giảm cân hoặc các vấn đề dinh dưỡng do đau hoặc khó ăn hoặc nhai|$|Mất răng, có thể ảnh hưởng đến thẩm mỹ, cũng như sự tự tin và lòng tự trọng|$|Trong một số ít trường hợp, áp xe răng (túi mủ do nhiễm vi khuẩn) có thể dẫn đến nhiễm trùng nghiêm trọng hơn hoặc thậm chí đe dọa đến tính mạng",https://www.vinmec.com/vi/benh/sau-rang-4504/
s,Suy tuyến thượng thận,"Cơ thể cảm thấy mệt mỏi, cảm giác chán ăn, rất yếu;|$|Bị rối loạn tâm thần, thường xuyên chóng mặt, buồn nôn, ói mửa;|$|Những cơn sốt xuất hiện thường xuyên gây ảnh hưởng đến sinh hoạt và sức khỏe;|$|Có cơn đau đột ngột ở lưng hoặc ở dưới chân;|$|Huyết áp rất thấp, nhịp tim cao;|$|Cảm giác đổ mồ hôi, cơ thể bị lạnh;",https://www.vinmec.com/vi/benh/suy-tuyen-thuong-than-3053/
s,Sốt siêu vi,"Mệt mỏi, đau nhức và tiến tới sốt|$|Sốt trong bệnh sốt siêu vi có thể biểu hiện nhẹ hoặc rất cao (từ 38-39°C hoặc có trường hợp lên tới 40°C), tần suất liên tục hay ngắt quãng|$|Ngoài ra, các triệu chứng kèm theo do sốt siêu vi bội nhiễm có thể là: viêm đỏ hầu họng, chảy nước mũi, nghẹt mũi, ho, nhức đầu, đỏ mắt, đau khớp và có thể nổi cả ban ở da|$|Trong giai đoạn mới chớm sốt siêu vi, triệu chứng biểu hiện ra có thể không rõ ràng và dễ nhầm lẫn nên cần lưu ý khi chăm sóc trẻ.|$|Sốt cao liên tục trên 2 ngày có kèm theo chân tay run rẩy bất thường|$|Nổi ban toàn thân|$|Đau bụng hay nôn ói|$|Đi ngoài thấy phân đen hoặc lẫn máu|$|Thường xuyên giật mình, hoảng hốt",https://www.vinmec.com/vi/benh/sot-sieu-vi-2974/
s,Sùi mào gà,"Những vết sưng nhỏ, màu thịt hoặc xám ở vùng sinh dục|$|Mụn cóc gần nhau có hình dạng giống như súp lơ|$|Ngứa hoặc khó chịu ở vùng sinh dục|$|Chảy máu khi giao hợp|$|Mụn cóc sinh dục có thể nhỏ và phẳng đến mức không thể nhìn thấy bằng mắt thường. Tuy nhiên, đôi khi, mụn cóc sinh dục có thể nhân lên thành cụm lớn.",https://www.vinmec.com/vi/benh/sui-mao-ga-2995/
s,Suy tim trái,,https://www.vinmec.com/vi/benh/suy-tim-trai-3795/
s,Suy thận mạn,"Thiếu máu: da xanh, niêm mạc nhợt, hoa mắt chóng mặt. Mức độ thiếu máu tương ứng với độ nặng của bệnh. Suy thận càng nặng thì thiếu máu càng nhiều làm bệnh nhân mệt mỏi, ăn kém, giảm các hoạt động thường ngày.|$|Tăng huyết áp: là triệu chứng hay gặp nhất. Tăng huyết áp lâu ngày, tăng huyết áp không được kiểm soát có thể dẫn đến suy tim, rối loạn nhịp tim, xơ vữa động mạch,..|$|Triệu chứng về tim mạch: viêm màng ngoài tim do ure máu cao|$|Triệu chứng thần kinh-cơ: chuột rút, cảm giác dị cảm, kiến bò, bỏng rát ở chân.|$|Về hệ xương khớp: loãng xương, viêm xương, đau xương thường gặp trong giai đoạn cuối của bệnh. Xét nghiệm có canxi máu tăng, xquang thấy hình ảnh loãng xương|$|Triệu chứng về tiêu hóa: chán ăn, buồn nôn giai đoạn sau có thể ỉa chảy, loét miệng, loét đường tiêu hóa, xuất huyết tiêu hóa|$|Hôn mê do urê máu cao: có thể xuất hiện ở giai đoạn cuối của suy thận, bệnh nhân thờ ơ, ngủ gà, có thể có co giật, rối loạn tâm thần rồi đi vào hôn mê.|$|Các triệu chứng khác có thể gặp như: phù do viêm cầu thận hay giai đoạn cuối của bệnh",https://www.vinmec.com/vi/benh/suy-than-man-3199/
s,Suy tuyến yên,"Đối với nữ: Hoạt động của buồng trứng có thể bị thay đổi do hậu quả của rối loạn hormon tuyến yên, gây ra những rối loạn trong chu kỳ kinh nguyệt. Âm đạo có thể trở nên khô hơn và đau khi quan hệ tình dục.|$|Đối với nam: Ở những bệnh nhân suy giảm hormon tuyến yên có thể xảy ra tình trạng rối loạn cương dương.",https://www.vinmec.com/vi/benh/suy-tuyen-yen-3046/
s,Sỏi bàng quang,"Đau bụng dưới.|$|Đau hoặc khó chịu trong dương vật ở nam giới|$|Tiểu rắt, tiểu buốt, tiểu nhiều lần|$|Tiểu khó hoặc gián đoạn dòng nước tiểu.|$|Tiểu máu hoặc nước tiểu sậm|$|Rối loạn chức năng bàng quang mạn tính: nếu không được điều trị, sỏi bàng quang có thể gây ra các vấn đề tiết niệu dài hạn, chẳng hạn như tiểu đau hay đi tiểu thường xuyên..|$|Nhiễm trùng đường tiểu.|$|Ung thư bàng quang: sỏi bàng quang tạo kích thích mạn tính vào thành bàng quang, làm tăng nguy cơ ung thư bàng quang.",https://www.vinmec.com/vi/benh/soi-bang-quang-3274/
s,Sỏi niệu quản,"Đau: là dấu hiệu, triệu chứng nổi bật nhất của bệnh sỏi niệu quản.|$|Tiểu đục, tiểu buốt, tiểu rắt: người bệnh có thể cảm thấy tiểu buốt, tiểu rắt.|$|Tiểu máu có thể tiểu máu vi thể phát hiện qua soi cặn lắng nước tiểu hay tiểu máu đại thể có thể phát hiện bằng mắt thường nước tiểu màu như nước rửa thịt.|$|Tiểu ra sỏi nhỏ ít gặp nhưng có giá trị chẩn đoán.|$|Ngoài đau người bệnh có thể bị sốt, rét run, buồn nôn và nôn, bụng chướng, bí trung đại tiện|$|Ứ nước tại thận gây giãn đài bể thận: Do sỏi chặn đường nước tiểu đi qua, nước tiểu không xuống được bàng quang để đào thải ra ngoài gây ra ứ nước tại thận, giãn đài bể thận làm ảnh hưởng tới chức năng thận.|$|Viêm đường tiết niệu: Khi viên sỏi di chuyển làm tổn thương niêm mạc niệu quản tạo điều kiện thuận lợi cho vi khuẩn phát triển gây viêm với biểu hiện sốt cao rét run, hố thắt lưng căng đau.|$|Suy thận cấp: Xảy ra khi sỏi gây tắc hoàn toàn đường niệu quản gây ra triệu chứng vô niệu.|$|Suy thận mạn: Khi viêm đường tiết niệu xảy ra kéo dài gây ra suy thận mạn, các tế bào thận tổn thương không phục hồi.",https://www.vinmec.com/vi/benh/soi-nieu-quan-3273/
s,Són tiểu,"Són tiểu khi tăng áp lực trong bụng (Stress incontinence): Nước tiểu bị rò rỉ khi người bệnh làm tăng áp lực bàng quang bằng cách ho, hắt hơi, cười, tập thể dục hoặc nâng vật nặng.|$|Són tiểu cấp kỳ (Urge incontinence): Triệu chứng này diễn ra khi mắc cơn tiểu cấp, người bệnh đột ngột rất muốn đi tiểu khiến người bệnh không kịp đi đến nhà vệ sinh. Tần suất xuất hiện són kiểu loại này thường xuyên và xảy ra cả ban đêm. Nguyên nhân của són tiểu cấp kỳ có thể do nhiễm khuẩn, rối loạn thần kinh hoặc tiểu đường.|$|Són tiểu khi đầy bàng quang (Overflow incontinence): Do bàng quang lúc nào cũng có nước tiểu nên người bệnh gặp tình trạng nhỏ giọt nước tiểu thường xuyên hoặc liên tục.|$|Són tiểu chức năng (Functional incontinence): Do các vấn đề về thể chất và tâm thần khiến người bệnh không kịp đi đến nhà vệ sinh. Ví dụ, nếu người bệnh mắc viêm khớp háng nặng, người bệnh hạn chế khả năng mở kéo khóa quần đủ nhanh để đi vệ sinh.|$|Són tiểu hỗn hợp (Mixed incontinence): Là tình trạng són tiểu phối hợp tất cả các loại són tiểu kể trên.|$|Người bệnh cảm thấy không thoải mái về tình trạng són tiểu của bản thân.|$|Tần suất són tiểu nhiều và ảnh hưởng đến chất lượng cuộc sống.|$|Hạn chế các hoạt động và giao tiếp xã hội.|$|Có nguy cơ té ngã khi người bệnh phải di chuyển nhanh đến nhà vệ sinh.",https://www.vinmec.com/vi/benh/son-tieu-2997/
s,Suy thận cấp,"Kéo dài 1-6 tuần, trung bình sau 7-14 ngày người bệnh sẽ có nước tiểu trở lại.|$|Thiểu, vô niệu, phù. Tuỳ theo thể bệnh mà vô thiểu niệu xuất hiện rất nhanh, đồng thời có triệu chứng thừa dịch như phù phổi, suy tim ứ huyết. Lượng nước tiểu khác nhau giữa các bệnh nhân. Có thể vô niệu hoàn toàn hoặc chỉ có vài ml/24giờ, thông thường là 50-100 ml/24giờ. Nếu dưới 100 ml/24giờ thì được coi là vô niệu, dưới 500ml/24giờ là thiểu niệu. Vô niệu là biểu hiện của hoại tử ống thận cấp, tuy nhiên vài ngày đầu có thể vẫn còn lượng nước tiểu dưới 100ml/ 24giờ. Nước tiểu sẫm màu, có thể có máu, mủ, đôi khi có vi khuẩn.|$|Xét nghiệm nồng độ creatinin huyết tương tăng. Các triệu chứng của tăng ure máu như chảy máu nội tạng, viêm màng ngoài tim, biểu hiện rối loạn não.|$|Rối loạn điện giải, tăng kali máu gây ra các rối loạn nhịp tim như sóng T cao, QT ngắn, ngoại tâm thu thất, rung thất, xoắn đỉnh.|$|Toan chuyển hoá: pH, HCO3 máu giảm, có khoảng trống anion. Người bệnh thở sâu, giãn mạch, tụt huyết áp.|$|Có lại nước tiểu 200-300ml/24giờ, lượng nước tiểu tăng dần 4-5lít/24giờ.|$|Các nguy cơ: mất nước do đái nhiều, vẫn tăng urê, kali máu, rối loạn điện giải",https://www.vinmec.com/vi/benh/suy-than-cap-3198/
s,Suy tim,"Khó thở: khó thở khi gắng sức ở những giai đoạn đầu, khi suy tim nặng dần sẽ có những cơn khó thở kịch phát về đêm, người bệnh phải ngồi dậy để thở|$|Các cơn hen tim, phù phổi cấp: thường xuất hiện sau gắng sức, bệnh nhân khó thở dữ dội, vật vã kích thích, ho khạc bọt hồng. Cần phải cấp cứu kịp thời nếu không sẽ nguy hiểm đến tính mạng|$|Đau ngực: bệnh nhân có thể có đau ngực do bệnh lí mạch vành (là nguyên nhân gây suy tim) nhưng cũng có thể đau ngực do suy tim nặng dẫn đến giảm tưới máu cho mạch vành|$|Tiểu ít, hoa mắt, chóng mặt|$|Khám tim có thể phát hiện các dấu hiệu: mỏm tim lệch trái, tiếng thổi bất thường do bệnh lí van tim|$|Khó thở: thường khó thở tăng dần, nặng dần lên, thường không có cơn khó thở kịch phát như suy tim trái. Những bệnh nhân suy tim phải do bệnh phổi tắc nghẽn có thể có các đợt khó thở cấp do bệnh phổi tiến triển.|$|Gan to, phù chân, tĩnh mạch cổ nổi|$|Bệnh cảnh giống suy tim phải mức độ nặng, khó thở thường xuyên|$|Gan to, phù nhiều, tĩnh mạch cổ nổi, tràn dịch đa màng|$|Suy tim độ 1: bệnh nhân có bệnh tim nhưng không có triệu chứng cơ năng, hoạt động gần như bình thường|$|Suy tim độ 2: các triệu chứng xuất hiện khi gắng sức nhiều|$|Suy tim độ 3: các triệu chứng xuất hiện khi gắng sức ít, hạn chế nhiều hoạt động thể lực|$|Suy tim độ 4 (suy tim giai đoạn cuối): các triệu chứng xuất hiện thường xuyên kể cả khi nghỉ ngơi",https://www.vinmec.com/vi/benh/suy-tim-3262/
s,Sán lá gan,"Đau bụng vùng gan: thường là đau âm ỉ, lan ra phía sau lưng hoặc sang bên trái, tới đến vùng thượng vị. Đôi khi bệnh nhân chỉ cảm thấy khó chịu, đầy bụng, kèm buồn nôn.|$|Rối loạn tiêu hóa|$|Sốt: có thể sốt cao kèm rét run, hoặc chỉ thoáng qua rồi hết.|$|Chóng mặt, vã mồ hôi.|$|Da tái xanh do thiếu máu, hoặc vàng da, nổi mề đay.|$|Gan sưng to hoặc xơ gan, có thể sờ thấy được trên lâm sàng tùy theo mức độ nặng của bệnh.|$|Có thể có dịch trong ổ bụng|$|Mệt mỏi, biếng ăn, sụt cân.",https://www.vinmec.com/vi/benh/san-la-gan-3291/
s,Suy dinh dưỡng,"Mệt mỏi, uể oải, giảm vận động|$|Teo dần lớp mỡ dưới da|$|Lớp cơ lỏng lẻo, giảm khối lượng|$|Vết thương lâu lành hơn bình thường|$|Dễ mắc bệnh lý nhiễm trùng do sức đề kháng giảm|$|Giảm hoạt động tình dục|$|Khả năng sinh sản kém|$|Da xanh xao, không đàn hồi, khô|$|Lớp mỡ dưới da gần như biến mất|$|Khuôn mặt gầy guộc|$|Tóc móng khô, dễ gãy rụng|$|Biểu hiện suy tim, suy gan, suy hô hấp do thiếu năng lượng kéo dài.|$|Có thể gây tử vong nếu nhịn đói liên tục từ 8-12 ngày.|$|Cân nặng theo tuổi.|$|Chiều cao theo tuổi.|$|Cân nặng theo chiều cao.|$|Suy dinh dưỡng thể nhẹ cân: khi cân nặng của trẻ thấp hơn mức tiêu chuẩn của những trẻ cùng trong một độ tuổi và cùng giới tính. Giá trị cân nặng theo tuổi của trẻ nằm dưới đường biểu diễn -2SD|$|Suy dinh dưỡng thể thấp còi: khi chiều cao của trẻ thấp mức tiêu chuẩn của những trẻ cùng trong một độ tuổi và cùng giới tính. Giá trị chiều cao theo tuổi của trẻ nằm dưới đường biểu diễn -2SD. Đây là thể suy dinh dưỡng mãn tính, biểu hiện thấp còi trên lâm sàng là hậu quả của một quá trình suy dinh dưỡng kéo dài trong những năm đầu đời, có khi bắt đầu sớm từ tình trạng suy dinh dưỡng ngay khi còn trong bụng mẹ.|$|Suy dinh dưỡng thể gầy còm: khi cân nặng theo chiều cao của trẻ thấp hơn mức chuẩn của những trẻ cùng giới tính, tức là nằm dưới mức -2SD. Lúc này, cơ và mỡ bị teo đi nhiều. Đây là thể suy dinh dưỡng cấp tính, xảy ra trong thời gian ngắn.|$|Suy dinh dưỡng thể phù (Kwashiokor): Đây là thể suy dinh dưỡng nặng. Nhìn bên ngoài, trẻ có vẻ mặt tròn trịa đầy đặn nhưng tay chân khẳng khiu, teo nhỏ, trương lực cơ giảm. Trẻ có các triệu chứng như phù, rối loạn sắc tố da với những đốm màu đỏ sẫm hoặc đen và các biến chứng như thiếu máu kéo dài, còi xương, thiếu vitamin A gây khô giác mạc, quáng gà. Trẻ hay quấy khóc, tóc thưa dễ rụng, móng tay dễ gãy, nôn trớ, ỉa chảy cũng có thể là những biểu hiện của bệnh. Bố mẹ nếu thiếu hiểu biết có thể rất dễ bỏ qua khiến việc điều trị cho trẻ bị chậm trễ. Suy dinh dưỡng thể phù điều trị khó và tỷ lệ tỷ vong khá cao. Nguyên nhân của suy dinh dưỡng thể phù là do trẻ thiếu cung cấp protid, có thể kèm theo thiếu các vi chất dinh dưỡng như vitamin và các muối khoáng|$|Suy dinh dưỡng thể teo đét (Maramus): Đây là thể suy dinh dưỡng nặng, do trẻ không được cung cấp đủ năng lượng. Trẻ rất gầy, trông như da bạo xương, vẻ mặt già cỗi, mất toàn bộ lớp mỡ dưới da và thường xuyên gặp phải các chứng rối loạn tiêu hóa. Trẻ chán ăn, ủ rũ, kém linh hoạt. Suy dinh dưỡng thể teo đét tiên lượng tốt hơn thể phù vì tổn thương các cơ quan ít hơn.|$|Suy dinh dưỡng thể hỗn hợp: Là sự phối hợp giữa suy dinh dưỡng thể teo đét và suy dinh dưỡng thể phù. Do trẻ không được cung cấp đủ protid và năng lượng.",https://www.vinmec.com/vi/benh/suy-dinh-duong-3071/
s,Sốt phát ban,,https://www.vinmec.com/vi/benh/sot-phat-ban-2970/
s,Sinh non,"Đau bụng: Sản phụ cảm giác đau bụng từng cơn hoặc trì nặng bụng dưới.|$|Ra dịch âm đạo: có thể là dịch nhầy âm đạo, ra máu hoặc nước ối.|$|Cơn gò tử cung: thưa nhẹ, có 1 - 2 cơn gò tử cung trong 10 phút|$|Cổ tử cung có thể còn dài, đóng kín nhưng cũng có thể xoá và mở đến < 4cm.|$|Ối vỡ non: dẫn đến chuyển dạ trong một thời gian ngắn.|$|Sinh non có các triệu chứng và dấu hiệu sau:|$|Đau bụng: Sản phụ đau bụng từng cơn, các cơn đau tăng dần.|$|Ra dịch âm đạo: có thể là dịch nhầy âm đạo, ra máu hoặc nước ối.|$|Cơn gò tử cung: có 2 - 3 cơn gò tử cung trong 10 phút, tăng dần.|$|Cổ tử cung xoá trên 80%, hoặc mở trên 2 cm, đầu ối bắt đầu thành lập hoặc ối vỡ sớm.",https://www.vinmec.com/vi/benh/sinh-non-3220/
s,Suy giáp bẩm sinh,"Cân nặng lúc đẻ to hơn bình thường, giảm vận động, ngủ nhiều,|$|Vàng da sơ sinh kéo dài trên 2 tuần, da khô và không tìm thấy nguyên nhân bệnh lý về gan,|$|Thân nhiệt dưới 35ºC, da lạnh, nổi vân tím, bụng thường to, táo bón và có thể thoát vị rốn kèm theo.|$|Thóp trước lớn|$|Phù niêm: hai mắt xa nhau, mũi tẹt và đầu mũi hếch, khe mi mắt hẹp và mi mắt phù nề|$|Lưỡi to và dày làm miệng trẻ luôn há.|$|Cổ ngắn, dày, lớp mỡ dày ở vùng cổ và vai.|$|Tay trẻ khô, các ngón tay ngắn.|$|Chậm phát triển về tinh thần và thể chất, vận động.|$|Mệt mỏi, bướu cổ|$|Khàn giọng, lè lưỡi|$|Thiếu máu: có thể xuất hiện|$|Ngủ nhiều được coi là 1 đứa trẻ ngoan, ít nghịch ngợm, ngủ nhiều, mệt mỏi|$|Một số lượng nhỏ trẻ kèm theo các khiếm khuyết bẩm sinh ở tim",https://www.vinmec.com/vi/benh/suy-giap-bam-sinh-3270/
s,Sốt ve mò,"Thời kỳ ủ bệnh: trung bình từ 8 đến 12 ngày, sớm là 6 ngày, dài là 21 ngày.|$|Thời kỳ khởi phát: Chỉ trong vòng một ngày tính từ khi mò đốt, tại nơi bị đốt nổi lên nốt phỏng nước kích thước khoảng bằng hạt đậu tuy nhiên bệnh nhân không hề biết vì không thấy đau, rát hay ngứa. Người bệnh chỉ đi điều trị khi bị sốt cao và bệnh đã vào giai đoạn toàn phát. Nốt phỏng này sau đó sẽ thành vết loét.|$|Thời kỳ toàn phát: Hội chứng nhiễm trùng nhiễm độc: thường nặng nề và là những triệu chứng sớm của bệnh với các biểu hiện:|$|Hội chứng vết loét - hạch - ban:|$|Hội chứng về tim mạch|newline|Rất hay gặp các tổn thương tim mạch trong bệnh sốt ve mò như:|$|Triệu chứng ở các cơ quan khác:",https://www.vinmec.com/vi/benh/sot-ve-mo-3319/
s,Song thị,"Nhìn thấy hai hình ảnh thay vì một|$|Đau khi bạn di chuyển mắt|$|Đau quanh mắt, như thái dương hoặc lông mày|$|Đau đầu|$|Buồn nôn|$|Điểm yếu trong mắt bạn hoặc bất cứ nơi nào khác|$|Sụp mí mắt",https://www.vinmec.com/vi/benh/song-thi-3321/
